,frame,pred_x,pred_y
685,686,1523,100
686,687,1524,97
687,688,1520,91
688,689,1517,82
689,690,1511,77
690,691,1511,60
691,692,1506,40
692,693,1509,49
693,694,1505,54
694,695,1506,68
695,696,1499,58
696,697,1492,58
697,698,1505,56
698,699,1511,52
699,700,1512,40
700,701,1504,26
701,702,1507,24
702,703,1514,30
703,704,1518,46
704,705,1528,65
705,706,1524,70
706,707,1519,59
707,708,1519,50
708,709,1518,44
709,710,1516,49
710,711,1504,50
711,712,1504,50
712,713,1510,61
713,714,1514,68
714,715,1509,66
715,716,1522,75
716,717,1524,73
717,718,1531,71
718,719,1538,68
719,720,1539,81
720,721,1535,100
721,722,1527,118
722,723,1528,115
723,724,1529,125
724,725,1530,129
725,726,1527,119
726,727,1525,118
727,728,1518,115
728,729,1525,133
729,730,1520,144
730,731,1519,125
731,732,1505,93
732,733,1509,66
733,734,1511,56
734,735,1508,44
735,736,1507,42
736,737,1519,37
737,738,1528,26
738,739,1533,26
739,740,1533,34
740,741,1535,47
741,742,1534,62
742,743,1530,70
743,744,1515,71
744,745,1338,72
745,746,1006,53
746,747,689,41
747,748,449,40
748,749,248,31
749,750,108,17
750,751,16,3
751,752,-28,4
752,753,-66,8
753,754,-82,2
754,755,-84,6
755,756,-85,6
756,757,-102,-6
757,758,-103,2
758,759,-132,7
759,760,-151,16
760,761,-137,19
761,762,-126,10
762,763,-120,12
763,764,-127,22
764,765,-118,25
765,766,-101,17
766,767,-79,15
767,768,-68,25
768,769,-65,31
769,770,-73,28
770,771,-83,7
771,772,-87,-4
772,773,-87,-10
773,774,-111,9
774,775,-108,5
775,776,-121,10
776,777,-137,20
777,778,-132,19
778,779,-152,9
779,780,-133,3
780,781,-118,-4
781,782,-114,-16
782,783,-114,-20
783,784,-92,-24
784,785,-61,-12
785,786,-53,-6
786,787,-52,-7
787,788,-53,-19
788,789,-77,-19
789,790,-78,-7
790,791,-96,-12
791,792,-111,0
792,793,-119,-1
793,794,-126,3
794,795,-118,-2
795,796,-111,-11
796,797,-107,-22
797,798,-86,-27
798,799,-80,-28
799,800,-80,-38
800,801,-92,-38
801,802,-85,-31
802,803,-83,-33
803,804,-79,-21
804,805,-62,-36
805,806,-49,-41
806,807,-46,-39
807,808,-23,-44
808,809,-15,-50
809,810,-14,-58
810,811,-6,-48
811,812,-10,-39
812,813,-20,-39
813,814,-28,-38
814,815,-33,-44
815,816,-40,-46
816,817,-39,-35
817,818,-49,-27
818,819,-47,-28
819,820,-40,-28
820,821,-41,-17
821,822,-38,-18
822,823,-30,-21
823,824,-46,-14
824,825,-59,-17
825,826,-68,-20
