,frame,pred_x,pred_y
746,747,-43,122
747,748,-21,113
748,749,-110,91
749,750,-1,53
750,751,-14,5
751,752,16,-25
752,753,-89,60
753,754,18,42
754,755,59,-3
755,756,36,-35
756,757,56,35
757,758,34,162
758,759,123,50
759,760,-3,80
760,761,-15,67
761,762,24,59
762,763,55,100
763,764,11,163
764,765,-94,151
765,766,-35,76
766,767,-12,150
767,768,-60,183
768,769,111,218
769,770,214,25
770,771,80,102
771,772,94,51
772,773,33,84
773,774,65,80
774,775,53,-10
775,776,-22,120
776,777,-62,106
777,778,57,41
778,779,34,64
779,780,73,70
780,781,103,113
781,782,119,78
782,783,125,-42
783,784,234,-53
784,785,190,108
785,786,217,75
786,787,167,-6
787,788,77,45
788,789,47,32
789,790,79,58
790,791,9,62
791,792,102,79
792,793,86,107
793,794,55,41
794,795,147,-4
795,796,28,7
796,797,120,39
797,798,43,70
798,799,-11,28
799,800,133,17
800,801,13,90
801,802,70,97
802,803,72,21
803,804,164,41
804,805,169,12
805,806,127,62
806,807,77,119
807,808,86,14
808,809,164,60
809,810,172,9
810,811,269,21
811,812,132,34
812,813,207,-2
813,814,277,-29
814,815,250,-12
815,816,182,-88
816,817,205,8
817,818,101,148
818,819,182,3
819,820,145,29
820,821,106,149
821,822,229,19
822,823,204,53
823,824,39,162
824,825,191,112
825,826,215,60
826,827,89,82
827,828,-65,294
828,829,-51,137
829,830,92,76
830,831,45,119
831,832,37,120
832,833,48,138
833,834,31,192
834,835,90,145
835,836,88,57
836,837,51,11
837,838,-25,1
838,839,128,69
839,840,483,555
840,841,312,561
841,842,274,551
842,843,410,478
843,844,430,457
844,845,271,480
845,846,428,512
846,847,555,549
847,848,535,518
848,849,525,446
849,850,546,427
850,851,656,460
851,852,629,563
852,853,534,530
853,854,459,539
854,855,549,438
855,856,590,445
856,857,585,429
857,858,562,537
858,859,583,519
859,860,689,603
860,861,454,478
861,862,596,480
862,863,558,594
863,864,558,589
864,865,613,555
865,866,606,575
866,867,595,566
867,868,461,521
868,869,523,562
869,870,471,598
870,871,637,602
871,872,800,656
872,873,756,599
873,874,630,624
874,875,620,555
875,876,738,517
876,877,615,595
877,878,711,556
878,879,521,611
879,880,507,570
880,881,561,531
881,882,644,564
882,883,610,691
883,884,683,660
884,885,531,642
885,886,488,631
886,887,480,650
887,888,567,499
888,889,588,523
889,890,594,592
890,891,593,473
891,892,656,358
892,893,554,536
893,894,521,562
894,895,537,520
895,896,511,509
896,897,428,620
897,898,537,552
898,899,509,506
899,900,494,555
900,901,558,533
901,902,721,608
902,903,380,523
903,904,617,561
904,905,584,564
905,906,565,525
906,907,831,562
907,908,624,664
908,909,603,646
909,910,599,568
910,911,497,625
911,912,424,584
912,913,514,613
913,914,422,578
914,915,464,542
915,916,495,625
916,917,547,540
917,918,543,636
918,919,637,582
919,920,603,613
920,921,668,481
921,922,532,611
922,923,508,640
923,924,589,491
924,925,596,492
925,926,548,606
926,927,595,558
927,928,637,569
928,929,841,400
929,930,832,200
930,931,800,73
931,932,867,45
932,933,870,32
933,934,862,7
934,935,1001,8
935,936,873,-119
936,937,1014,66
937,938,1069,-51
