,frame,pred_x,pred_y
388,389,537,774
389,390,535,795
390,391,602,788
391,392,662,806
392,393,663,790
393,394,518,702
394,395,559,770
395,396,525,789
396,397,290,700
397,398,399,689
398,399,423,727
399,400,526,765
400,401,562,761
401,402,497,750
402,403,633,772
403,404,683,780
404,405,672,805
405,406,696,793
406,407,435,721
407,408,502,693
408,409,557,626
409,410,553,643
410,411,606,688
411,412,678,656
412,413,745,713
413,414,730,722
414,415,708,669
415,416,809,777
416,417,803,828
417,418,529,704
418,419,715,718
419,420,924,815
420,421,378,756
421,422,602,788
422,423,798,791
423,424,641,731
424,425,747,718
425,426,639,750
426,427,835,744
427,428,576,684
428,429,744,690
429,430,625,713
430,431,561,710
431,432,442,712
432,433,840,663
433,434,750,628
434,435,677,667
435,436,710,634
436,437,795,630
437,438,932,633
438,439,804,670
439,440,825,681
440,441,783,528
441,442,664,668
442,443,671,645
443,444,801,645
444,445,759,664
445,446,769,629
446,447,738,697
447,448,743,650
448,449,749,480
449,450,692,425
450,451,768,366
451,452,800,395
452,453,721,253
453,454,748,306
454,455,769,247
455,456,768,181
456,457,533,342
457,458,615,329
458,459,516,337
459,460,542,383
460,461,374,227
461,462,248,155
462,463,382,213
463,464,400,216
464,465,432,173
465,466,444,193
466,467,475,114
467,468,494,104
468,469,365,28
469,470,336,1
470,471,346,183
471,472,490,200
472,473,309,123
473,474,411,212
474,475,459,242
475,476,398,213
476,477,330,198
477,478,314,213
478,479,441,211
479,480,455,167
480,481,393,60
481,482,416,133
482,483,448,226
483,484,675,255
484,485,612,354
485,486,581,320
486,487,511,426
487,488,627,353
488,489,611,362
489,490,505,367
490,491,584,484
491,492,577,559
492,493,754,538
493,494,751,586
494,495,646,547
495,496,755,534
496,497,946,598
497,498,871,545
498,499,724,570
499,500,665,600
500,501,563,579
501,502,523,589
502,503,509,627
503,504,547,644
504,505,691,627
505,506,694,634
506,507,775,632
507,508,726,613
508,509,776,661
509,510,856,627
510,511,674,589
511,512,644,545
512,513,571,463
513,514,533,542
514,515,701,645
515,516,628,637
516,517,569,606
517,518,598,602
518,519,551,617
519,520,576,652
520,521,659,635
521,522,515,593
522,523,551,648
523,524,559,678
524,525,484,707
525,526,570,723
526,527,502,720
527,528,489,693
528,529,434,638
529,530,520,655
530,531,457,642
531,532,430,688
532,533,446,691
533,534,468,683
534,535,259,632
535,536,239,647
536,537,290,626
537,538,269,619
538,539,365,648
539,540,361,671
540,541,463,680
541,542,313,656
542,543,339,615
543,544,392,623
544,545,330,605
545,546,358,630
546,547,523,644
547,548,379,636
548,549,312,627
549,550,329,608
550,551,423,716
551,552,590,711
552,553,404,665
553,554,314,695
554,555,378,632
555,556,384,617
556,557,605,675
557,558,342,651
558,559,358,610
559,560,431,603
560,561,716,766
561,562,609,599
562,563,725,-139
563,564,890,254
564,565,358,557
565,566,425,596
566,567,547,682
567,568,500,712
568,569,509,738
569,570,326,694
570,571,363,717
571,572,376,738
572,573,517,735
573,574,718,725
574,575,681,722
575,576,681,719
576,577,877,758
577,578,932,758
578,579,881,742
579,580,908,723
580,581,824,724
581,582,718,767
582,583,581,722
583,584,611,704
584,585,522,667
585,586,597,638
586,587,612,663
587,588,512,584
588,589,505,670
589,590,628,682
590,591,607,689
591,592,455,659
592,593,374,609
593,594,495,606
594,595,560,644
595,596,527,675
596,597,656,648
597,598,569,669
598,599,696,728
599,600,642,711
600,601,817,701
601,602,697,703
602,603,630,686
603,604,565,684
604,605,562,687
605,606,666,710
606,607,673,698
607,608,555,665
608,609,579,669
609,610,617,645
610,611,604,590
611,612,587,624
612,613,778,583
613,614,851,620
614,615,633,609
615,616,711,593
616,617,652,655
617,618,615,640
618,619,572,638
619,620,723,656
620,621,621,688
621,622,624,655
622,623,601,636
623,624,600,649
624,625,887,755
625,626,753,764
626,627,775,752
627,628,707,812
628,629,795,781
629,630,774,788
630,631,842,825
631,632,890,813
632,633,736,796
633,634,862,801
634,635,1007,812
635,636,974,811
636,637,700,809
637,638,704,817
638,639,837,795
639,640,811,794
640,641,709,826
641,642,929,844
642,643,839,833
643,644,837,839
644,645,846,819
645,646,729,825
646,647,778,834
647,648,665,818
648,649,729,841
649,650,819,850
650,651,903,851
651,652,909,845
652,653,890,814
653,654,975,833
654,655,996,842
655,656,991,842
656,657,940,847
657,658,1012,846
658,659,705,819
659,660,679,802
660,661,831,704
661,662,804,673
662,663,794,614
663,664,874,587
664,665,875,601
665,666,846,565
666,667,832,642
667,668,768,633
668,669,631,664
669,670,672,674
670,671,579,603
671,672,744,647
672,673,636,636
673,674,559,629
674,675,625,534
675,676,551,547
676,677,555,557
677,678,516,443
678,679,619,622
679,680,543,705
680,681,408,738
681,682,436,437
682,683,426,569
683,684,756,765
684,685,924,797
685,686,805,771
686,687,704,772
687,688,545,755
688,689,544,644
689,690,520,570
690,691,504,696
691,692,515,667
692,693,658,613
693,694,655,677
694,695,592,652
695,696,554,678
696,697,529,534
697,698,509,442
698,699,562,235
699,700,441,341
700,701,477,256
701,702,526,274
702,703,542,330
703,704,521,333
704,705,213,182
705,706,201,191
706,707,310,247
707,708,208,309
708,709,282,285
709,710,345,284
710,711,232,273
711,712,220,186
712,713,284,49
713,714,310,210
714,715,309,152
715,716,243,151
716,717,234,248
717,718,228,142
718,719,129,-21
719,720,207,49
720,721,236,371
721,722,196,252
722,723,194,248
723,724,191,284
724,725,112,251
725,726,111,262
726,727,249,338
727,728,235,298
728,729,321,316
729,730,239,172
730,731,368,425
731,732,397,348
732,733,744,516
733,734,657,492
734,735,473,545
735,736,538,568
736,737,622,654
737,738,541,659
738,739,630,637
739,740,809,652
740,741,749,590
741,742,696,591
742,743,826,650
743,744,697,617
744,745,608,533
745,746,774,735
746,747,748,784
747,748,669,762
748,749,639,790
749,750,770,808
750,751,835,801
751,752,570,654
752,753,544,687
753,754,681,670
754,755,705,663
755,756,746,624
756,757,828,587
757,758,781,667
758,759,659,601
759,760,702,682
760,761,796,660
761,762,725,675
762,763,658,652
763,764,587,645
764,765,560,648
765,766,545,636
766,767,684,600
767,768,666,576
768,769,682,650
769,770,767,693
770,771,750,737
771,772,726,664
772,773,958,701
773,774,947,728
774,775,955,738
775,776,923,728
776,777,910,769
777,778,862,780
778,779,798,786
779,780,750,749
780,781,1027,798
781,782,1057,795
782,783,1055,831
783,784,990,826
784,785,961,809
785,786,1002,828
786,787,956,844
787,788,1045,835
788,789,997,832
789,790,1017,830
790,791,704,821
791,792,877,827
792,793,872,731
793,794,914,761
794,795,1020,770
795,796,998,801
796,797,1008,803
797,798,895,810
798,799,857,751
799,800,644,706
800,801,828,667
801,802,777,713
802,803,939,626
803,804,931,714
804,805,542,649
805,806,592,673
806,807,580,618
807,808,624,587
808,809,497,564
809,810,644,592
810,811,546,596
811,812,576,523
812,813,568,519
813,814,605,545
814,815,633,595
815,816,730,482
816,817,644,531
817,818,738,545
818,819,700,525
819,820,646,570
820,821,708,551
821,822,646,511
822,823,605,586
823,824,679,580
824,825,579,545
825,826,658,532
826,827,707,588
827,828,738,581
828,829,474,594
829,830,593,577
830,831,423,574
831,832,534,520
832,833,554,550
833,834,586,609
834,835,616,591
835,836,531,607
836,837,420,579
837,838,376,682
838,839,399,614
839,840,337,599
840,841,431,673
841,842,386,649
842,843,431,658
843,844,449,640
844,845,430,618
845,846,454,626
846,847,354,551
847,848,332,567
848,849,408,572
849,850,433,547
850,851,352,326
851,852,438,464
852,853,327,417
853,854,329,361
854,855,315,522
855,856,293,464
856,857,432,531
857,858,426,550
858,859,395,514
859,860,382,527
860,861,315,510
861,862,293,482
862,863,234,470
863,864,228,467
864,865,209,510
865,866,344,559
866,867,105,498
867,868,211,535
868,869,371,486
869,870,320,425
870,871,411,493
871,872,517,517
872,873,564,564
873,874,587,617
874,875,688,642
875,876,588,627
876,877,568,639
877,878,528,582
878,879,587,617
879,880,533,598
880,881,523,581
881,882,436,439
882,883,437,450
883,884,459,501
884,885,493,519
885,886,456,481
886,887,517,477
887,888,435,533
888,889,461,482
889,890,482,512
890,891,688,485
891,892,685,483
892,893,544,403
893,894,509,400
894,895,546,406
895,896,511,397
896,897,534,357
897,898,561,417
898,899,476,505
899,900,521,513
900,901,880,629
901,902,818,682
902,903,731,646
903,904,694,706
904,905,820,652
905,906,801,640
906,907,865,689
907,908,883,681
908,909,776,678
909,910,748,674
910,911,837,722
911,912,779,697
912,913,962,701
913,914,939,692
914,915,914,679
915,916,915,697
916,917,973,699
917,918,975,686
918,919,1026,727
919,920,1021,670
920,921,1003,744
921,922,863,687
922,923,940,664
923,924,978,702
924,925,1028,658
