,subb,trial_latencies,num_of_blinks,blink_durations,avg_latency,avg_blinks_per_trial,avg_blink_duration
40,s110,"{1: array([270, 236, 270, 270, 270, 270, 337]), 2: array([327, 364, 254, 436, 546, 509, 400]), 3: array([ 236,   67,  202,  168,  303, 1587,  337]), 4: array([271, 271, 304, 203, 304, 304, 271]), 5: array([270, 169, 202, 202, 135, 202, 270]), 6: array([304, 271, 271, 304, 372, 271, 271]), 7: array([271., 271., 339., 237., 135.,  nan, 339.]), 8: array([370, 269, 269, 235, 269, 269, 336]), 9: array([338, 203, 203, 237, 271, 305, 271]), 10: array([912, 236, 101, 270, 304, 202, 338])}","{1: 6, 2: 7, 3: 9, 4: 6, 5: 8, 6: 6, 7: 6, 8: 6, 9: 8, 10: 6}","{1: array([608, 506, 506, 337, 270, 304, 270, 202]), 2: array([509, 364, 473, 327, 327, 327, 291, 327, 109]), 3: array([743, 540, 675, 472, 371, 439, 270, 236, 168, 236]), 4: array([779, 609, 440, 406, 406, 338, 304]), 5: array([676, 574, 541, 304, 372, 372, 507, 338, 304]), 6: array([643, 576, 304, 304, 542, 406, 338]), 7: array([576, 475, 339, 373, 441, 271, 237]), 8: array([572, 471, 404, 336, 336, 336, 303, 269]), 9: array([779, 406, 406, 372, 406, 237, 237,  67, 169]), 10: array([709, 574, 439, 507, 270, 270, 304, 304])}",277.9710144927536,6.7,396.4390243902439
41,s20,"{1: array([234, 134, 234, 268, 268, 268, 301]), 2: array([233, 267, 267, 233, 300, 300, 333]), 3: array([334, 334, 300, 334, 401, 367, 267]), 4: array([ nan, 300., 233., 267., 300., 267., 333.]), 5: array([266, 300, 233, 333, 300, 266, 300]), 6: array([267, 233, 167, 300, 300, 300, 334]), 7: array([334, 267, 300, 300, 300, 233, 334]), 8: array([433, 333, 233, 300, 400, 300, 400]), 9: array([ nan, 333., 333., 333., 300., 333., 300.]), 10: array([300, 334, 300, 300, 334, 300, 133])}","{1: 6, 2: 6, 3: 7, 4: 6, 5: 7, 6: 6, 7: 6, 8: 8, 9: 7, 10: 7}","{1: array([603, 435, 569, 435, 335, 402, 402]), 2: array([667, 667, 467, 367, 333, 367, 267]), 3: array([467, 434, 501, 367, 334, 367, 233, 300, 133]), 4: array([834, 467, 767, 233, 467, 600, 300]), 5: array([567, 500, 466, 266, 333, 266, 233, 233]), 6: array([668, 501, 534, 467, 267, 367, 334, 434]), 7: array([768, 534, 534, 434, 400, 367, 334]), 8: array([800, 667, 400, 500, 433, 266, 266, 200, 333]), 9: array([567, 567, 333, 467, 400, 333, 300, 233]), 10: array([601, 434, 468, 234, 234, 234, 300, 234, 100])}",292.79411764705884,6.5,412.59493670886076
42,s85,"{1: array([302, 201, 201, 201, 437, 268, 235]), 2: array([301, 603, 435, 234, 268, 268, 435]), 3: array([168, 404, 202, 235, 269, 438, 235]), 4: array([304.,  nan, 371., 202., 236., 169., 304.]), 5: array([167, 200, 434, 234, 501, 468, 368]), 6: array([539, 168, 202, 202, 269, 269, 471]), 7: array([271, 271, 271, 305, 237, 203, 203]), 8: array([270, 338, 135, 304,  33, 236, 270]), 9: array([307, 204, 238, 273, 238, 273, 443]), 10: array([268., 570., 235., 268., 302.,  nan, 302.])}","{1: 7, 2: 6, 3: 6, 4: 6, 5: 6, 6: 7, 7: 6, 8: 6, 9: 7, 10: 6}","{1: array([806, 470, 605, 403, 470, 739, 302, 235, 201]), 2: array([670, 570, 503, 335, 335, 368, 368, 134, 201, 134]), 3: array([707, 539, 438, 707, 539, 471, 269]), 4: array([710, 608, 507, 541, 541, 338, 405, 473, 135]), 5: array([669, 635, 368, 602, 669, 301, 267, 568]), 6: array([505, 471, 471, 471, 370, 336, 235, 235, 269]), 7: array([509, 577, 611, 441, 339, 407, 441, 101]), 8: array([677, 473, 541, 406, 440, 440, 372]), 9: array([750, 375, 750, 341, 273, 477, 341,  68, 238]), 10: array([772, 436, 503, 436, 402, 369, 369, 335])}",287.52941176470586,6.3,444.9404761904762
43,s8,"{1: array([395, 263, 263, 263, 263, 296, 395]), 2: array([365., 299., 299., 266.,  nan, 199., 299.]), 3: array([197, 230, 230, 329, 164, 164, 296]), 4: array([428, 329, 296, 296, 296, 329, 329]), 5: array([ 131.,   32., 1648.,   nan,  329.,   nan,  296.]), 6: array([264, 264, 264, 165, 165, 297, 364]), 7: array([461, 296, 197, 296, 230, 263, 329]), 8: array([ 33, 234, 200, 200, 200, 167, 300]), 9: array([165, 298, 331, 298, 331, 298, 364]), 10: array([462, 297, 132,  33, 264, 363, 330])}","{1: 6, 2: 7, 3: 6, 4: 6, 5: 6, 6: 6, 7: 6, 8: 6, 9: 7, 10: 7}","{1: array([494, 428, 329, 329, 395, 296, 296, 230]), 2: array([798, 365, 498, 332, 232, 365, 399,  66]), 3: array([527, 362, 428, 296, 296, 494, 197, 296, 197]), 4: array([428, 362, 329, 263, 329, 230, 263, 197]), 5: array([758, 725, 626, 560, 362, 329, 263, 296,  65]), 6: array([496, 463, 364, 364, 331, 331, 397, 331]), 7: array([626, 593, 461, 329, 362, 362, 230,  65]), 8: array([601, 568, 434, 300, 468, 300, 234, 200,  66]), 9: array([497, 364, 331, 331, 298, 231, 265, 364, 198]), 10: array([496, 462, 396, 462, 330, 264, 297, 198])}",272.07462686567163,6.3,358.42857142857144
44,s27,"{1: array([532, 366, 499, 466, 199, 432,  66]), 2: array([366, 566, 733, 266, 700, 233, 100]), 3: array([667, 567, 266, 300, 734, 200, 333]), 4: array([333, 999, 199, 633, 366, 366, 166]), 5: array([ 565, 1032,  466,  632,  233,  499,  399]), 6: array([766, 166, 299,  66, 266, 833, 399]), 7: array([598, 399,  33, 399, 332, 665, 565]), 8: array([ 367,  433,   66,  633,   33, 1434,  400]), 9: array([700, 500, 367, 100, 367, 367, 500]), 10: array([ 99, 566, 566, 366, 366, 532, 366])}","{1: 9, 2: 10, 3: 11, 4: 11, 5: 7, 6: 10, 7: 7, 8: 11, 9: 7, 10: 10}","{1: array([766, 632, 766, 666, 233, 366, 399, 566, 632, 199, 133, 166]), 2: array([566, 500, 300, 500, 466, 233, 300, 100, 366, 166, 233, 200, 200]), 3: array([533, 500, 367, 367, 333, 333, 300, 333, 300, 200, 166, 200,  66,
       233]), 4: array([732, 433, 699, 366, 399, 533, 299,  66, 333, 199, 233, 233, 133,
       166]), 5: array([765, 632, 765, 499, 332, 532, 366, 299, 332, 199]), 6: array([599, 599, 566, 366, 533, 366, 666, 166, 199,  99, 233,  99]), 7: array([499, 399, 532, 299, 465, 465, 432, 266, 199]), 8: array([700, 600, 834, 467, 633, 633, 333, 266, 433, 367,  66, 333, 333,
       300]), 9: array([700, 600, 600, 534, 634, 400, 600, 367, 200, 100]), 10: array([732, 699, 399, 466, 532, 433, 366, 366, 133, 166, 399, 333, 299,
       133])}",414.27142857142854,9.3,392.0655737704918
45,s60,"{1: array([296, 329, 329, 362, 362, 362, 329]), 2: array([332, 332,  66, 432, 332, 365, 299]), 3: array([362,  65, 954, 263, 131, 362, 263]), 4: array([265., 431., 265., 331.,  nan, 364., 397.]), 5: array([396.,  nan, 330., 297., 297., 330., 330.]), 6: array([301, 368, 335, 469, 703, 536, 469]), 7: array([363, 264, 297, 198, 297, 330, 396]), 8: array([566, 333, 166, 300, 333, 433, 333]), 9: array([ 230.,  164., 1484.,   nan,  230.,   nan,  362.]), 10: array([297., 198.,  66., 330.,  nan, 165.,  nan])}","{1: 7, 2: 7, 3: 10, 4: 7, 5: 6, 6: 7, 7: 6, 8: 9, 9: 6, 10: 8}","{1: array([593, 560, 362, 362, 494, 296, 395,  65,  65]), 2: array([598, 532, 465, 332, 332, 432, 299, 232,  66]), 3: array([691, 592, 461, 230, 428, 395, 461,  98,  65, 131, 296]), 4: array([795, 497, 530, 397, 298, 331, 364, 331, 265]), 5: array([891, 528, 561, 495, 429, 396, 297, 297]), 6: array([502, 368, 469, 268, 234, 368, 234, 234, 134]), 7: array([825, 759, 825, 396, 726, 561, 561, 264, 363]), 8: array([600, 533, 400, 366, 266, 366, 400, 266, 300,  66,  66]), 9: array([659, 593, 758, 428, 362, 395, 461]), 10: array([628, 463, 529, 430, 397, 430, 165,  99, 297, 330, 264])}",323.703125,7.2,394.0430107526882
46,s18,"{1: array([234, 234, 267, 167, 133, 301, 301]), 2: array([337, 235, 202, 235, 235, 269, 303]), 3: array([267, 267, 233, 300, 300, 267, 200]), 4: array([268, 235, 201, 369, 268, 335, 537]), 5: array([234, 268, 268, 268, 234, 301, 301]), 6: array([301, 368, 301, 368, 334, 301, 334]), 7: array([135, 169, 305, 237, 271, 271, 373]), 8: array([267, 301, 301, 267, 267, 267, 267]), 9: array([234, 201, 369, 302, 302, 302, 268]), 10: array([168, 202, 168, 303, 270, 202, 303])}","{1: 6, 2: 6, 3: 7, 4: 8, 5: 6, 6: 7, 7: 6, 8: 6, 9: 7, 10: 9}","{1: array([602, 535, 468, 368, 401, 468, 334]), 2: array([674, 505, 404, 303, 370, 370, 370,  67]), 3: array([701, 501, 501, 467, 434, 300, 334, 334]), 4: array([503, 335, 638, 335, 335, 436, 302, 335, 302]), 5: array([703, 737, 335, 368, 536, 234, 435]), 6: array([501, 401, 435, 368, 401, 334, 234, 200]), 7: array([577, 441, 373, 475, 407, 271, 271,  67]), 8: array([502, 468, 435, 368, 368, 301, 301, 167]), 9: array([772, 436, 503, 335, 335, 234, 302, 201]), 10: array([675, 438, 337, 337, 303, 371, 270, 135, 101, 270, 236])}",269.48571428571427,6.7,387.2073170731707
47,s80,"{1: array([362, 296, 230, 164, 296, 230, 296]), 2: array([296., 197., 263.,  nan, 263., 296., 296.]), 3: array([296, 296, 197, 427, 296, 263, 329]), 4: array([362, 263, 263, 230, 263, 263, 296]), 5: array([329., 230.,  nan, 263., 329., 263., 329.]), 6: array([363, 264, 363, 363, 330, 528, 363]), 7: array([296., 362., 362., 230., 263., 230.,  nan]), 8: array([297, 330, 396, 330, 297, 132, 330]), 9: array([328, 295,  32, 328, 295, 361, 427]), 10: array([197, 263, 296, 296, 296, 329, 329])}","{1: 8, 2: 6, 3: 9, 4: 6, 5: 6, 6: 7, 7: 7, 8: 6, 9: 7, 10: 9}","{1: array([461, 428, 395, 296, 296, 296, 329, 230,  65]), 2: array([789, 822, 460, 394, 526, 296, 329, 230]), 3: array([658, 362, 394, 296, 362, 427, 263,  65,  65, 362, 197]), 4: array([724, 460, 362, 329, 263, 329, 460, 329,  65]), 5: array([625, 428, 362, 362, 263, 296, 329]), 6: array([660, 561, 528, 462, 495, 231, 264, 330, 330, 198]), 7: array([790, 790, 559, 691, 592, 493, 362, 329]), 8: array([957, 726, 693, 594, 561, 297, 462]), 9: array([690, 558, 525, 525, 460, 394, 361, 328, 361,  98]), 10: array([527, 626, 560, 395, 494, 461, 395, 395, 329, 164, 263])}",297.13432835820896,7.1,423.26666666666665
48,s93,"{1: array([ 301.,  167.,  234.,   nan,  267., 1674., 1406.]), 2: array([233, 166, 233, 533, 233, 266, 166]), 3: array([401., 267., 234.,  nan,  33., 401., 267.]), 4: array([  nan,  234.,  234.,  301.,  234., 1171.,  502.]), 5: array([300., 233., 200.,  33., 200.,  nan, 200.]), 6: array([267, 133, 233, 267, 133, 300, 267]), 7: array([267, 233,  33, 267, 267, 267, 635]), 8: array([267,  66, 501, 200,  66,  33, 334]), 9: array([300, 835, 233,  33, 200, 267, 267]), 10: array([234., 267., 234.,  nan, 234., 300., 300.])}","{1: 7, 2: 7, 3: 7, 4: 7, 5: 6, 6: 6, 7: 8, 8: 7, 9: 10, 10: 7}","{1: array([636, 368, 636, 368, 368, 334, 234, 133, 267]), 2: array([500, 466, 400, 433, 333, 433, 400, 133]), 3: array([702, 702, 267, 234, 468, 200, 167, 234, 167]), 4: array([769, 602, 301, 435, 535, 200, 267, 234, 301]), 5: array([467, 400, 434, 334, 367, 267, 267, 267, 300]), 6: array([534, 501, 434, 367, 267, 334, 400, 233]), 7: array([768, 601, 300, 401, 267, 233, 100, 334,  66]), 8: array([534, 401, 568, 401, 267, 167, 267,  66]), 9: array([701, 501, 567, 400, 300, 233, 267, 233, 133, 200, 200,  66]), 10: array([568, 535, 434, 468, 267, 234, 300, 267])}",261.33846153846156,7.0,357.0674157303371
49,s43,"{1: array([303, 538, 235, 235, 471, 471, 471]), 2: array([ 67, 371, 270, 507, 473, 507, 202]), 3: array([ 439.,  473.,  439.,  405., 1792.,   nan,  473.]), 4: array([609, 507, 440, 440, 440, 474, 541]), 5: array([572, 538, 505, 471, 505, 471, 370]), 6: array([475., 475., 305.,  nan, 135.,  nan,  67.]), 7: array([441., 441.,  nan, 441., 441.,  33., 271.]), 8: array([576, 135, 135, 373, 237,  33, 440]), 9: array([169, 407, 135, 169, 169, 475, 577]), 10: array([ 33, 506, 438, 405, 405, 303, 472])}","{1: 6, 2: 7, 3: 6, 4: 7, 5: 8, 6: 6, 7: 7, 8: 8, 9: 6, 10: 8}","{1: array([673, 606, 538, 572, 572, 336, 336, 101, 336]), 2: array([642, 439, 676, 338, 371, 338, 338, 169]), 3: array([811, 777, 338, 405, 811, 338, 304, 202]), 4: array([643, 406, 507, 406, 338, 338, 304, 203, 338, 304]), 5: array([471, 370, 336, 336, 404, 303, 370, 370,  67,  67, 101]), 6: array([882, 644, 576, 305, 339, 576, 509, 237, 237, 271]), 7: array([747, 475, 271, 407, 339, 203, 203,  67, 169]), 8: array([508, 576, 474, 271, 373, 373, 339, 271, 169, 203, 135]), 9: array([611, 407, 441, 509, 237, 441, 237, 339, 237]), 10: array([810, 506, 371, 303, 371, 236, 270, 202, 236, 371])}",380.9848484848485,6.9,382.7578947368421
50,s56,"{1: array([268, 301, 335, 402, 435, 335, 435]), 2: array([401, 401, 334, 468, 468, 435, 401]), 3: array([368, 368, 469, 435, 469, 368, 469]), 4: array([402, 402, 469, 469, 435, 301, 335]), 5: array([436, 369, 369, 537, 369, 369, 436]), 6: array([502, 468, 435, 368, 234, 569, 535]), 7: array([502, 468, 401, 435, 435, 401, 468]), 8: array([604, 470, 369, 570, 402, 436, 537]), 9: array([335, 436, 369, 335, 369, 369, 402]), 10: array([301, 435, 435, 134, 972, 368, 502])}","{1: 8, 2: 6, 3: 6, 4: 6, 5: 6, 6: 9, 7: 7, 8: 6, 9: 7, 10: 8}","{1: array([737, 536, 335, 368, 301, 268, 301, 335, 301]), 2: array([636, 468, 401, 368, 301, 334, 267]), 3: array([703, 536, 569, 569, 469, 502, 368, 402,  67]), 4: array([636, 502, 335, 368, 469, 368, 335]), 5: array([470, 470, 537, 335, 436, 369, 369]), 6: array([535, 401, 569, 468, 435, 468, 267, 200, 301, 267]), 7: array([569, 502, 468, 334, 301, 267, 401,  66]), 8: array([738, 638, 537, 402, 402, 503, 369]), 9: array([671, 503, 570, 470, 470, 335, 201,  67]), 10: array([670, 435, 637, 435, 402, 469, 435,  67, 100, 301])}",415.65714285714284,6.8,424.9512195121951
51,s82,"{1: array([333, 300, 267, 233, 333, 300, 233]), 2: array([270, 337, 304, 270, 236, 304, 337]), 3: array([333, 299, 299, 133, 299, 299, 333]), 4: array([467, 467, 333, 300, 300, 333, 333]), 5: array([367, 233, 266, 133, 300,  66, 300]), 6: array([367, 300, 334, 267, 200, 267, 334]), 7: array([334, 267, 300, 401, 334, 300, 401]), 8: array([371, 303, 269, 236, 269, 101, 303]), 9: array([367, 300, 233, 233, 300, 200, 300]), 10: array([434, 300, 267, 334,  33, 300, 300])}","{1: 6, 2: 6, 3: 6, 4: 6, 5: 6, 6: 7, 7: 6, 8: 6, 9: 6, 10: 6}","{1: array([567, 400, 400, 333, 467, 233, 333, 333]), 2: array([506, 574, 506, 506, 371, 405, 371]), 3: array([632, 532, 532, 399, 432, 266, 366]), 4: array([500, 567, 600, 400, 333, 367, 300]), 5: array([633, 500, 533, 433, 400, 300, 400]), 6: array([568, 468, 334, 367, 300, 234, 300, 367]), 7: array([568, 434, 334, 401, 334, 300, 233, 233]), 8: array([674, 742, 371, 269, 337, 303, 269, 269]), 9: array([500, 667, 400, 433, 500, 433, 400]), 10: array([501, 434, 468, 367, 100, 367, 367, 334])}",297.64285714285717,6.0,410.38666666666666
52,s31,"{1: array([269, 235, 336, 269, 235, 437, 269]), 2: array([335, 302, 335, 302, 268, 335, 234]), 3: array([268, 436, 268, 336, 403, 336, 302]), 4: array([235, 201, 436, 470, 504, 470, 403]), 5: array([302, 235, 302, 436, 302, 470, 336]), 6: array([235, 269, 302, 269, 336, 403, 336]), 7: array([336, 471, 370, 336, 370, 370, 437]), 8: array([470, 370, 269, 269, 336, 336, 269]), 9: array([403, 335, 403, 302, 335, 436, 436]), 10: array([336, 336, 471, 336, 302, 471, 370])}","{1: 6, 2: 6, 3: 6, 4: 6, 5: 6, 6: 6, 7: 7, 8: 6, 9: 6, 10: 6}","{1: array([504, 471, 437, 437, 336, 471, 403, 201, 370]), 2: array([536, 604, 536, 402, 503, 402, 402, 268]), 3: array([571, 537, 504, 504, 436, 403, 504, 302]), 4: array([571, 537, 470, 504, 403, 369, 336]), 5: array([638, 571, 638, 537, 436, 504, 504, 201]), 6: array([639, 471, 538, 437, 336, 403, 134, 370]), 7: array([639, 572, 572, 505, 235, 606, 572, 168]), 8: array([605, 504, 571, 437, 437, 538, 470]), 9: array([604, 537, 671, 470, 470, 470, 403]), 10: array([605, 605, 639, 538, 504, 504, 538])}",346.74285714285713,6.0,482.961038961039
53,s52,"{1: array([367.,  nan, 234., 468., 635., 635., 267.]), 2: array([335., 302.,  nan,  nan, 201., 235., 369.]), 3: array([234, 536, 268, 234, 268, 368, 335]), 4: array([302.,  nan, 436., 335., 570., 402.,  nan]), 5: array([301, 234, 201, 201, 435, 636, 167]), 6: array([234., 201., 167.,  nan, 134., 234., 335.]), 7: array([ 334,  234,   33,  200, 1138,  435,  602]), 8: array([236., 236., 236., 337., 404.,  67.,  nan]), 9: array([301., 335., 134., 134.,  67.,  nan, 335.]), 10: array([437., 201., 235.,  nan,  nan, 235.,  33.])}","{1: 7, 2: 6, 3: 6, 4: 7, 5: 9, 6: 6, 7: 6, 8: 6, 9: 6, 10: 6}","{1: array([501, 434, 501, 267, 434, 200, 100, 100,  66]), 2: array([638, 705, 436, 470, 302, 436, 335]), 3: array([805, 570, 670, 469, 503, 603, 469,  67]), 4: array([537, 570, 503, 402, 402, 335, 335, 167]), 5: array([737, 536, 502, 335, 301, 100, 435, 100,  67, 201,  67]), 6: array([570, 536, 469, 435, 469, 234, 368, 368, 402]), 7: array([569, 468, 435, 435, 267, 435, 301]), 8: array([775, 506, 506, 472, 371, 371, 337, 168]), 9: array([637, 637, 503, 402, 570, 368, 536]), 10: array([672, 437, 504, 403, 302, 403, 168])}",301.51666666666665,6.3,415.4074074074074
54,s17,"{1: array([204, 306, 306, 306, 306, 340, 272]), 2: array([304, 440, 338, 338, 338, 338, 338]), 3: array([202, 202, 304, 337, 337, 371, 337]), 4: array([342, 376, 307, 136, 205, 307, 342]), 5: array([ 68, 273, 308, 308, 273, 376, 410]), 6: array([271., 203.,  nan, 271., 339., 169., 305.]), 7: array([  nan,  234.,  201.,   33., 1476.,  604.,  268.]), 8: array([ nan, 235., 336., 336., 100., 235., 134.]), 9: array([301, 368, 301, 267, 133, 334, 535]), 10: array([270, 237, 372, 338, 304, 338, 338])}","{1: 8, 2: 7, 3: 7, 4: 6, 5: 7, 6: 7, 7: 9, 8: 8, 9: 9, 10: 7}","{1: array([612, 510, 510, 442, 374, 272, 238, 272, 306]), 2: array([846, 677, 474, 304, 406, 270, 372, 270, 169, 169]), 3: array([642, 540, 540, 439, 337, 506, 371, 337]), 4: array([649, 649, 581, 478, 513, 273, 307]), 5: array([479, 479, 479, 445, 273, 342, 239, 376, 136]), 6: array([746, 508, 746, 474, 373, 406, 508, 305]), 7: array([738, 503, 637, 402, 369, 637, 436, 369, 335, 234]), 8: array([572, 605, 437, 504, 403, 370, 269,  67]), 9: array([468, 468, 501, 334, 401, 368, 434,  66, 133, 401, 100]), 10: array([474, 440, 372, 338, 338, 270, 270, 270])}",292.6268656716418,7.6,415.17045454545456
55,s92,"{1: array([570, 469, 369, 436, 402, 134, 402]), 2: array([569, 502, 167, 502, 401, 502,  66]), 3: array([201, 469, 502, 536, 670, 536, 636]), 4: array([100, 435, 335, 469, 335, 402, 469]), 5: array([603, 536, 502, 569, 536, 536, 502]), 6: array([435, 468, 435, 301, 468, 468, 301]), 7: array([939, 469, 402, 402, 402, 302, 268]), 8: array([402., 368., 134., 435., 234.,  nan, 335.]), 9: array([468, 435, 234, 100,  66, 368, 401]), 10: array([435, 401, 267, 334, 435, 468, 502])}","{1: 6, 2: 9, 3: 9, 4: 8, 5: 9, 6: 6, 7: 6, 8: 6, 9: 6, 10: 6}","{1: array([536, 570, 436, 369, 570, 469, 402]), 2: array([602, 435, 502, 334, 435, 301, 468,  66, 133,  66]), 3: array([804, 603, 502, 435, 603, 402, 435, 301, 201,  67]), 4: array([569, 569, 435, 435, 502, 268, 368,  67, 234,  67]), 5: array([703, 569, 402, 502, 435, 335, 234, 100, 301, 469]), 6: array([636, 468, 435, 435, 301, 301, 301, 167, 133]), 7: array([704, 570, 503, 503, 436, 335, 234]), 8: array([636, 502, 636, 368, 469, 402, 670]), 9: array([636, 535, 736, 200, 234, 468, 200]), 10: array([468, 468, 334, 368, 301, 368, 301])}",406.9710144927536,7.1,411.5833333333333
56,s4,"{1: array([171, 136, 239, 239, 273, 342, 376]), 2: array([339, 203, 339, 305, 407, 339, 373]), 3: array([369., 268., 268., 335.,  nan, 403.,  nan]), 4: array([238, 204, 204, 306, 272, 374, 340]), 5: array([304, 338, 338, 507, 372, 439, 406]), 6: array([205, 239, 239, 273, 341, 273, 307]), 7: array([306, 272, 272, 272, 272, 374, 544]), 8: array([346, 416, 312, 312, 450, 416, 381]), 9: array([205, 171, 205, 171, 239, 239, 308]), 10: array([237, 237, 237, 271, 271, 271, 305])}","{1: 6, 2: 6, 3: 6, 4: 6, 5: 6, 6: 6, 7: 6, 8: 6, 9: 6, 10: 7}","{1: array([547, 444, 444, 410, 444, 478, 410, 102]), 2: array([747, 509, 475, 407, 475, 373, 373]), 3: array([806, 537, 537, 503, 436, 369, 235]), 4: array([578, 476, 476, 408, 136, 510, 476, 306]), 5: array([507, 473, 406, 439, 439, 338, 304, 203]), 6: array([512, 444, 546, 410, 444, 307, 478]), 7: array([578, 544, 510, 374, 374, 408, 306]), 8: array([520, 485, 485, 416, 381, 381, 416]), 9: array([548, 582, 445, 513, 342, 411, 342]), 10: array([475, 475, 441, 373, 407, 373, 441, 203])}",299.8970588235294,6.0,436.68918918918916
57,s6,"{1: array([267, 701, 267, 133, 300, 267, 334]), 2: array([300., 267.,  nan, 267., 300., 267., 267.]), 3: array([301, 267, 301, 200, 301, 301, 301]), 4: array([ 269.,  235.,  235.,  201.,  235., 1614.,   nan]), 5: array([368, 301, 334, 334, 334, 334, 334]), 6: array([301, 268, 368, 234, 268, 301, 402]), 7: array([335, 301, 268, 201, 234, 301, 335]), 8: array([167,  67, 234, 234, 100, 268, 302]), 9: array([334., 267., 367., 267.,  nan, 167.,  33.]), 10: array([ 236.,  270., 1691.,   nan,  270.,  372.,  406.])}","{1: 6, 2: 6, 3: 7, 4: 7, 5: 6, 6: 7, 7: 6, 8: 7, 9: 7, 10: 6}","{1: array([701, 668, 467, 568, 267, 334, 167, 534]), 2: array([735, 668, 401, 434, 334, 334, 367, 367]), 3: array([669, 501, 568, 301, 368, 501, 234, 234]), 4: array([773, 706, 369, 336, 369, 269, 302, 201, 235]), 5: array([401, 401, 401, 401, 334, 401, 267, 267]), 6: array([502, 402, 402, 368, 402, 368, 368, 335, 234]), 7: array([502, 502, 536, 268, 234, 268, 234, 201]), 8: array([637, 436, 436, 402, 335, 234, 234, 234]), 9: array([735, 468, 668, 434, 334, 301, 234, 133, 367]), 10: array([778, 372, 778, 406, 406, 270, 338, 406])}",284.25757575757575,6.5,401.9277108433735
58,s117,"{1: array([ 533.,   nan,   33.,  700.,  333., 1400.,  500.]), 2: array([  99,  666,  499,  833, 1399,  633,  533]), 3: array([ 565.,   nan,   nan,  299., 1730.,  432., 1164.]), 4: array([ 633.,   nan,  133., 1400.,  466.,  600.,  366.]), 5: array([ 532., 2030.,  699.,  133.,   nan, 1065., 1065.]), 6: array([ 533., 1001.,   nan, 1334.,  934.,   nan, 1301.]), 7: array([533, 599, 766, 166, 399, 566, 399]), 8: array([ 299.,  466.,  566., 1399.,   nan,  932.,  866.]), 9: array([ 133., 1266.,   nan,  833.,  866.,  366.,  299.]), 10: array([ 499, 1033,  533,  399,  466,  799,  933])}","{1: 7, 2: 11, 3: 5, 4: 8, 5: 5, 6: 5, 7: 10, 8: 8, 9: 10, 10: 7}","{1: array([633, 666, 600, 533, 333, 333, 100, 333, 233, 133,  66]), 2: array([799, 566, 433, 533, 266, 399, 333, 499, 199, 133,  99,  66, 366,
        99, 133,  66]), 3: array([399, 266, 166, 199, 133,  66,  99]), 4: array([800, 566, 766, 366, 400, 500, 566, 233, 233, 333, 266]), 5: array([466, 332, 432, 266, 199, 166, 199,  99,  99]), 6: array([600, 433, 500, 333, 233, 166,  66]), 7: array([666, 666, 399, 733, 699, 166, 199,  66, 266, 266, 133]), 8: array([699, 566, 466, 433, 233, 366, 233, 299, 333, 233, 266, 133]), 9: array([499, 366, 499, 299, 299, 366, 333, 166, 133,  66, 133, 199, 266,
        66,  66]), 10: array([633, 433, 299, 233, 233, 266,  99, 233, 199])}",700.0,7.5,317.60185185185185
59,s49,"{1: array([467,  33, 500, 467, 400, 467, 267]), 2: array([400., 467., 433., 166., 166.,  nan, 500.]), 3: array([501, 467, 434, 334, 167, 467, 501]), 4: array([433, 199, 466, 166, 499,  66, 433]), 5: array([433, 466, 333, 533, 866, 266, 466]), 6: array([ 66, 367, 434, 434, 434, 434, 166]), 7: array([433, 400, 500, 333, 466, 466, 166]), 8: array([433, 433, 166, 367, 467, 100, 533]), 9: array([433, 400, 433, 333, 133, 500, 500]), 10: array([434, 100, 333, 467, 500, 133, 434])}","{1: 6, 2: 6, 3: 8, 4: 7, 5: 7, 6: 8, 7: 6, 8: 8, 9: 6, 10: 7}","{1: array([667, 500, 467, 367, 400, 400, 300, 300]), 2: array([734, 667, 467, 400, 567, 433, 433]), 3: array([634, 434, 668, 501, 367, 401, 467,  66, 267, 233]), 4: array([799, 433, 732, 333, 333, 299, 233, 233, 199]), 5: array([799, 599, 533, 433, 433, 333, 533, 266, 299]), 6: array([601, 400, 367, 333, 367, 434, 434, 233,  66, 166, 267, 100]), 7: array([767, 667, 533, 567, 500, 400, 300, 366]), 8: array([500, 500, 433, 500, 367, 467, 367, 233,  66, 266, 333]), 9: array([633, 666, 566, 400, 533, 400, 433]), 10: array([634, 500, 567, 367, 367, 300, 367, 400,  66])}",374.28985507246375,6.9,427.3
